row,column,value
row.7048,col.2175,1.41085474053518
row.1885,col.941,1.36797935661007
row.8129,col.3301,-0.104699269503624
row.2710,col.8341,-0.0146326661873166
row.2305,col.8297,1.19569107180526
row.3757,col.3587,-0.694076829706644
row.5740,col.9730,-0.105047094738125
row.1006,col.4624,-1.60893415838044
row.7426,col.8963,-0.0314302376196371
row.262,col.8829,-0.684420482168761
row.2412,col.3414,-0.0683705246204525
row.7121,col.683,0.299929347768554
row.1146,col.8650,0.503690090676675
row.3023,col.1725,-1.63978079961722
row.3756,col.1951,3.03333489065061
row.1403,col.80,0.649182341061547
row.8505,col.3854,0.799481823690313
row.6419,col.4272,0.867030352853175
row.3108,col.868,1.89669042895837
row.137,col.1371,-0.87397915924328
row.4419,col.5132,-0.196525685468162
row.1582,col.8004,-2.32748271722167
row.6802,col.8384,-0.232089460603535
row.7982,col.810,0.5787186581218
row.7618,col.2877,-1.81078596591913
row.1375,col.4519,0.343720024372172
row.6842,col.3626,-0.557205701796729
row.5386,col.2242,-0.252247408815395
row.1843,col.7296,-1.01435247034654
row.9808,col.5691,0.252187994197423
row.7783,col.7643,-0.474670203595434
row.7977,col.645,0.844355403411959
row.4455,col.3166,-1.85764072162417
row.8190,col.9817,0.722502968297771
row.3489,col.5846,1.53803451014768
row.6865,col.946,-0.382931078581975
row.1292,col.6432,-0.0714713427915613
row.2824,col.287,-0.665224843264866
row.9448,col.2172,0.624017652109673
row.9210,col.2478,0.473817168828268
row.4229,col.601,-0.351108207876533
row.3038,col.1398,-0.56026247227061
row.7633,col.9773,-0.121879887746452
row.6648,col.9345,0.790711992967375
row.847,col.3011,0.521236629202832
row.6372,col.5801,0.94022121032852
row.9815,col.600,-0.211989816226754
row.5966,col.1981,-2.01018972129059
row.5095,col.9064,1.35299167955421
row.3364,col.6751,-0.120797135156556
row.1391,col.5774,0.795471119025586
row.5683,col.7876,0.0199931771090237
row.6836,col.4671,-0.441906920314397
row.8999,col.5205,0.867907752788459
row.5332,col.8665,-0.62226310939549
row.7798,col.1381,0.115920895672842
row.2171,col.9234,1.78476458052356
row.559,col.4756,-0.858455493601083
row.615,col.6467,-1.43915417719864
row.1877,col.1544,-0.476560869352972
row.971,col.1915,-0.683334500410162
row.5373,col.6488,-0.208281910603688
row.6575,col.6358,-0.285661574989904
row.2185,col.84,0.0985928804438101
row.7354,col.4408,1.22321510659927
row.7764,col.2449,-0.0521711320477128
row.3636,col.9213,0.377491784280452
row.9182,col.4715,0.406909692840298
row.3658,col.2674,-0.206063621012152
row.3369,col.2711,0.385460701802048
row.7371,col.4240,-0.570958032097547
row.3871,col.939,-2.06781388183567
row.8743,col.1517,-0.0899407109584464
row.4119,col.8330,1.72479051533555
row.9155,col.4895,0.699006447076101
row.6793,col.6382,-0.530021276928019
row.7015,col.1815,1.12028453314198
row.7431,col.4560,0.335187825392553
row.1793,col.4104,1.69851741631492
row.8844,col.9048,-1.22588845065949
row.8706,col.1948,-0.198484757317503
row.7632,col.6320,1.08055269685674
row.9693,col.6095,0.0695870825545991
row.2544,col.7853,-0.183813261084279
row.2042,col.508,-0.207752959236795
row.2809,col.2515,-0.173751060980497
row.8941,col.2630,1.64857147653057
row.5949,col.8709,0.505972780847586
row.3633,col.2647,0.452681337978347
row.6891,col.5245,-0.227168271246564
row.9222,col.5405,1.85689462393911
row.789,col.7960,-0.168533787639196
row.4042,col.608,0.219559864644826
row.7155,col.5220,0.672591770691955
row.2272,col.157,-0.220016843284169
row.7547,col.7179,0.925151685733462
row.9028,col.4798,-0.75767272869687
row.8945,col.368,0.834647264235037
row.5783,col.8352,1.64026092557720
row.514,col.4864,-0.475278057016792
row.9199,col.8086,-0.455351232508907
row.5697,col.9217,-0.833594947318562
row.1548,col.9148,-0.894078685434058
row.4971,col.1061,-1.97675995875279
row.1099,col.270,-0.202436041537449
row.3712,col.8527,-0.0342611099937052
row.3221,col.1809,1.19578304139121
row.3683,col.8430,-0.66727481729968
row.7777,col.9340,-0.830713451650274
row.4327,col.2325,-1.39599325132018
row.3880,col.5643,1.01162893151720
row.9701,col.1527,-0.544560208889563
row.4254,col.1594,-0.650594539527412
row.8106,col.8840,-0.0977529801425835
row.110,col.1460,1.01222217263681
row.1649,col.5496,-0.258947589093751
row.9640,col.733,-1.79796638539106
row.3849,col.6724,-0.238906843746735
row.2593,col.936,-0.647544840183459
row.8371,col.2609,1.91376168186980
row.2310,col.9555,-1.53545429736350
row.1300,col.2214,0.900937165525706
row.8981,col.4765,-0.568588044468057
row.2596,col.3353,1.18604555039108
row.2,col.3889,-0.251727431075712
row.1893,col.6650,-1.45292154304519
row.1889,col.1695,0.169249395636353
row.2826,col.117,0.839210157694473
row.3034,col.4041,1.61629508337711
row.3042,col.5280,0.0767781768312425
row.6322,col.8026,0.730002908194784
row.4690,col.2254,1.10453795748242
row.312,col.9375,-0.797082863880953
row.3008,col.4766,1.12864894060309
row.7450,col.1266,-0.514728423949406
row.5775,col.7193,1.15589566761707
row.5987,col.5312,-0.862976566354142
row.9979,col.9232,-0.156306103974306
row.8976,col.6703,0.00821017325125177
row.4168,col.991,-1.83678242524488
row.9032,col.3627,0.572226798431153
row.6265,col.90,0.88216512333795
row.3237,col.4266,1.02883606006523
row.9630,col.9163,2.31121297447061
row.9076,col.2528,-1.21829758341709
row.3655,col.3369,-1.04713525126887
row.8669,col.4646,0.485082599706096
row.1725,col.239,0.393455890534888
row.9183,col.9037,0.568228927494326
row.2939,col.2723,1.10970205678780
row.4790,col.1658,1.65040644103152
row.6549,col.4153,-0.94351530670327
row.2025,col.6504,-0.568853589388744
row.9021,col.9796,1.54528430015929
row.8202,col.2015,-0.0670016344753931
row.4299,col.792,0.00590343431659228
row.5391,col.8487,0.479943798250719
row.8308,col.7321,1.74430475866585
row.5570,col.364,0.238574558292124
row.1899,col.6986,0.784692817208811
row.4192,col.6604,-0.303179459746494
row.3825,col.459,0.318447765011753
row.8989,col.8761,-0.0928184399181257
row.8730,col.8064,-0.694211235029276
row.9054,col.2886,-1.26787322182665
row.9934,col.4849,-0.409219611970012
row.2876,col.4398,1.11388706669378
row.3856,col.3911,1.06944449092887
row.4113,col.8462,-0.885966349610814
row.7128,col.4659,0.594674995160597
row.3852,col.6999,-0.361056643278421
row.845,col.1360,-1.05376170955562
row.8131,col.9754,0.197774982994381
row.3693,col.698,0.798898832245561
row.2464,col.3982,0.145366644769850
row.1970,col.9552,2.53370715236403
row.6704,col.3622,0.730177128842483
row.6009,col.137,-0.247858946889758
row.6570,col.8209,0.165390509235268
row.655,col.5112,-0.386957270768146
row.5848,col.8347,1.49521318146873
row.6948,col.2470,-1.70204465793923
row.9790,col.7848,-1.19338497469156
row.5774,col.6626,-1.9016580536549
row.6119,col.8416,-1.71491448256096
row.1919,col.8436,-0.307474098409542
row.806,col.3411,-0.813605711448348
row.6492,col.463,-0.516660225533478
row.185,col.542,-0.762733727138591
row.160,col.6725,0.809811133800394
row.6334,col.1529,-0.159218592630978
row.6871,col.8647,-0.822045353517503
row.4589,col.2256,0.982308775234103
row.8879,col.2034,-0.459592167347688
row.9569,col.6878,0.262363515735829
row.7289,col.244,-0.653701414541669
row.2124,col.7855,-0.976119877640388
row.7609,col.4390,-0.0137644379707647
row.6264,col.4381,1.84663618026917
row.914,col.1522,-0.80021164928226
row.6330,col.473,0.0320460047779206
row.9480,col.5494,-0.210256800608359
row.9561,col.5047,0.0839448521129745
row.9910,col.5425,-1.05651249378149
row.647,col.5264,0.220624076143485
row.5015,col.7485,0.467382916083318
row.7340,col.6530,-0.363833427236513
row.587,col.6312,0.398926709379782
row.2860,col.3272,-1.7159351311701
row.5079,col.1741,-0.0308080649362133
row.1825,col.791,0.920190621483596
row.5973,col.5811,-0.458038828450239
row.4692,col.7793,0.206930602811381
row.8643,col.7338,-0.564000827662805
row.2734,col.6035,-0.51342825704454
row.3261,col.4673,-0.125272343034509
row.735,col.2892,-1.28409792060401
row.9990,col.8770,-0.105084581847333
row.5557,col.9653,1.34572457698236
row.9261,col.3476,-0.60522449778406
row.1803,col.2526,-0.246435431281473
row.8868,col.7755,0.559560745630228
row.7569,col.478,-0.0954538950732516
row.3537,col.8978,0.0644427060442356
row.5621,col.5855,0.292353381179184
row.3567,col.4375,-0.0402969992837947
row.1029,col.4073,0.402586851331607
row.80,col.5039,0.911118127804002
row.9323,col.1956,0.674415478945419
row.9959,col.5825,-1.80756407723961
row.9402,col.6998,-0.450066696099027
row.2883,col.4728,-0.318170910077310
row.2919,col.4789,-0.764219274223296
row.8616,col.55,1.48608070972198
row.6732,col.8786,1.12410555177167
row.8890,col.7290,-0.483302926959111
row.4203,col.2259,0.556126168169281
row.3325,col.7638,1.19014461826119
row.2485,col.1102,0.291012102405216
row.8083,col.9748,1.60301163758111
row.7365,col.7636,1.01404352285239
row.4911,col.7092,1.34208260819122
row.1975,col.5965,-0.288368077210707
row.9380,col.4450,-0.262207236100887
row.3974,col.2039,-0.366600855800929
row.7077,col.1534,0.839322825155082
row.2267,col.8100,-1.19516210572963
row.4568,col.8697,1.48899933886210
row.3770,col.5388,-0.846972256190082
row.6290,col.2932,0.311004133439579
row.9521,col.6402,0.0554679216961703
row.8600,col.4148,0.855835343209409
row.1760,col.6870,0.541834852894927
row.1263,col.7515,0.692716113790064
row.6471,col.1726,-0.450570147600984
row.1858,col.3335,-0.518656926895357
row.2745,col.9949,-0.536350316829348
row.151,col.9253,-1.78690077087112
row.981,col.6464,0.757777435129299
row.3814,col.8702,-0.158338258539418
row.3131,col.3607,0.625312610711224
row.1154,col.5574,1.30028779912103
row.8096,col.1300,-0.534283820543026
row.6794,col.162,-0.780306793339416
row.2255,col.9319,-1.27186363700143
row.2381,col.5440,-0.466602182092521
row.3124,col.8897,-0.892699991128481
row.1857,col.6345,-0.600514576959279
row.7787,col.9192,0.436767793748647
row.6154,col.5560,-1.37945447833491
row.7755,col.1013,-0.225933079963184
row.6390,col.7757,1.54883395946226
row.4296,col.7866,1.60079518020017
row.139,col.9388,0.673793056448167
row.367,col.3539,-0.89711540169289
row.8309,col.9734,0.16838182820925
row.4389,col.8802,-0.156469179082532
row.3113,col.8478,-0.591992826341669
row.4651,col.7388,-1.21314735507759
row.6512,col.9603,-0.267063527431042
row.6489,col.7561,-1.02716311799084
row.5205,col.5926,0.327839297287512
row.4481,col.4283,-0.949345187119067
row.7973,col.9061,0.30615378718302
row.3629,col.8558,0.81141295066876
row.4905,col.8272,-0.0494010994886249
row.4182,col.4618,0.511647713681264
row.8122,col.8753,1.93925956377164
row.919,col.3330,-0.231876105708193
row.1448,col.1606,1.84756711572086
row.1994,col.8106,-0.437761683055607
row.4531,col.7698,0.198866118013762
row.1540,col.4102,1.98867232872251
row.12,col.6475,-0.567863544548226
row.5230,col.4154,-0.56107608517961
row.6482,col.1031,-0.566365924511257
row.2125,col.9246,1.05747562870756
row.3601,col.1854,-0.708064983756781
row.8338,col.9011,1.02501374907178
row.4513,col.9261,-0.579569722573433
row.4062,col.8444,1.5682817753627
row.4870,col.3711,1.10426964207782
row.217,col.6964,-0.0711351691997058
row.7529,col.1027,0.898364101892822
row.1073,col.2715,-2.30118612292774
row.784,col.8489,-1.05073449249069
row.5057,col.3071,1.05675062485532
row.2783,col.5254,-1.70242366123730
row.2969,col.111,-1.11359170666623
row.8686,col.3097,0.579372115143049
row.3495,col.2250,0.00316854513732676
row.8443,col.8883,-0.276961330403242
row.3462,col.8174,-0.535746842693472
row.1214,col.8145,-0.809851021499018
row.2449,col.2364,0.206231574632034
row.2950,col.8879,0.153054578902898
row.3226,col.3348,-0.956391207471072
row.1348,col.9690,-0.533803771619364
row.6684,col.1478,-0.865276056512498
row.4846,col.4758,0.481900702421642
row.5751,col.5237,1.36331278004579
row.3439,col.6397,0.168104886709052
row.730,col.7789,-0.72475739777272
row.1441,col.7449,-0.578088626407885
row.6818,col.4676,0.136644591244317
row.7152,col.2313,0.112178084477674
row.8674,col.4013,-0.0483824314496896
row.7796,col.5412,1.61010431133951
row.5736,col.5849,1.51883831431089
row.225,col.1298,-0.690117545266289
row.6313,col.5662,0.718882797311952
row.2640,col.3406,1.33946986945603
row.3422,col.4132,0.882213842143604
row.6162,col.3507,-1.97595866300979
row.8336,col.6040,2.04803776062361
row.6474,col.2785,-0.272911832823894
row.9564,col.4457,-0.0312304529205111
row.5710,col.9177,-0.508463765522362
row.149,col.8368,0.0166468513615697
row.1574,col.7520,0.241716191699083
row.8465,col.609,-0.0113068131310296
row.4530,col.5634,0.277760698835880
row.9765,col.8626,1.06874170333134
row.3430,col.9062,2.10193179618686
row.254,col.6946,0.770722800265337
row.4379,col.1968,0.125986102687132
row.8783,col.2496,0.791688465584437
row.5577,col.3076,-1.00718389392139
row.6979,col.5316,-1.62550076816286
row.331,col.2378,0.465968645332637
row.2778,col.4877,-0.401673083889589
row.9342,col.7257,-1.73327773361895
row.6491,col.4733,1.80692857686465
row.7251,col.6529,-0.669629692573768
row.8707,col.1840,-0.162183466421251
row.2421,col.8176,-1.7790662320962
row.4414,col.8663,1.05045535579997
row.6338,col.5376,0.112964966112456
row.1537,col.787,0.460439251640564
row.7960,col.127,-0.246191383996969
row.601,col.6089,-0.369129473061806
row.388,col.9310,-1.69276637053604
row.2093,col.3586,1.8033420541266
row.4054,col.9913,0.158584233588903
row.5498,col.5161,-0.733015976395421
row.5451,col.5406,0.238044607259221
row.3301,col.846,0.448624121741093
row.3449,col.9665,1.09742678743280
row.1805,col.2963,1.17388427568184
row.169,col.5793,-1.80974224515699
row.3371,col.8537,0.271639401485985
row.4816,col.7885,0.370208151219865
row.5254,col.6519,0.951829124300523
row.4569,col.1604,1.01673618482633
row.5429,col.5232,0.0453127976874884
row.6621,col.6196,-0.357288507659707
row.8632,col.9274,-1.19735145256407
row.6894,col.6623,0.785932125104444
row.4978,col.3843,-0.682011648369561
row.244,col.5640,-0.675177933958753
row.3418,col.1570,1.13109911264432
row.9140,col.4401,0.938633164710962
row.2885,col.5069,0.0233299307496247
row.4555,col.948,-0.157201458576505
row.4750,col.2558,0.135355571915887
row.2589,col.5208,-1.14379995403318
row.9888,col.9000,2.05047235212843
row.385,col.6141,1.45752794340609
row.4754,col.5158,-0.238825433579692
row.9707,col.8286,-1.28503910918387
row.339,col.4719,1.47770407029202
row.5421,col.9970,-0.354709657456136
row.2787,col.713,0.460134055263038
row.120,col.8736,-0.282961521827008
row.9806,col.7737,0.715084386575958
row.9002,col.3740,1.51318999064415
row.1667,col.6156,-0.338354015648108
row.5460,col.3231,-0.114746629278466
row.4045,col.4753,0.0683564102462332
row.3137,col.1991,1.39736787128800
row.4512,col.6509,0.00848825115207573
row.8469,col.4476,-0.119950348633089
row.7593,col.4231,-2.56554608737511
row.5904,col.2860,0.210418825174677
row.177,col.8023,-0.590749287616536
row.8342,col.3185,0.848290278713052
row.1641,col.3084,0.74759072089396
row.8623,col.782,-0.135558708078306
row.8213,col.9685,-0.589066999863314
row.8293,col.537,1.38087853832346
row.8171,col.402,1.73301135506868
row.1765,col.9294,0.529263966232031
row.6008,col.3123,-0.834765024024136
row.8538,col.3651,-0.816501506220084
row.7109,col.8240,-0.806805675143908
row.7733,col.5921,1.93590717325016
row.4404,col.7538,0.475032165552062
row.2122,col.3019,1.10206582607449
row.5658,col.9051,-0.640186030332987
row.3716,col.7975,0.46951308784128
row.8603,col.8692,-0.147743402914696
row.1867,col.5365,-0.230512677234558
row.1147,col.6517,0.479144185542117
row.3792,col.8210,-0.154204755854249
row.5627,col.5592,1.6210546289504
row.5536,col.6356,-0.873218819350678
row.8808,col.9546,-0.547603103770562
row.6596,col.249,-0.500306822997732
row.5263,col.6443,-2.00263471075604
row.3419,col.7069,0.789881843970853
row.5616,col.7887,-0.69531914635798
row.370,col.1868,-0.296447546394003
row.704,col.9515,-1.87970768495969
row.3141,col.3790,-0.371282027451071
row.3447,col.8525,-1.50608730812291
row.5711,col.4329,-0.503437508702446
row.2333,col.2290,0.932516337708621
row.4992,col.9425,-1.65353140120952
row.2263,col.9569,0.130024630141739
row.1815,col.1441,2.13060185329054
row.3926,col.4695,-0.394454308757711
row.3910,col.5061,-0.474217436292527
row.4579,col.3720,-0.301778318325376
row.9308,col.4253,-1.06541165671067
row.1875,col.6838,0.928969191294926
row.5486,col.7135,-1.17052138220757
row.7236,col.2973,0.830757199789976
row.9557,col.6415,0.258148547639389
row.973,col.648,0.949764708070452
row.4630,col.1443,0.164679795529438
row.9514,col.5987,0.624668857482691
row.9689,col.1384,0.492385905460305
row.3615,col.1038,-0.21128222379128
row.7411,col.1958,0.453531406517646
row.7538,col.7141,0.574064423589268
row.1275,col.3518,-0.776367836060889
row.6729,col.715,1.40415754309029
row.4365,col.7479,-0.269865011926204
row.8551,col.2023,1.20661076131214
row.7283,col.420,0.701535227723012
row.2789,col.1442,-1.27995835448356
row.8410,col.6184,-1.45925165454169
row.3616,col.7890,-0.735484527694418
row.9918,col.7630,-1.56904138431768
row.3168,col.1363,0.693282544983073
row.6490,col.3114,0.784966318457166
row.2626,col.9053,1.03207134404154
row.3632,col.8668,0.97716801468673
row.4860,col.8244,1.97419802783121
row.1283,col.4619,0.604330439891477
row.4059,col.4156,-0.0862145448945451
row.3179,col.4453,-0.532867793281556
row.3330,col.5609,-0.916721278856334
row.1510,col.858,-0.333308565116729
row.9592,col.5218,0.76452922052287
row.864,col.2696,0.334894172361163
row.7217,col.7594,1.72278284217666
row.7739,col.8788,0.188480253210971
row.6020,col.7523,2.01184325651866
row.637,col.589,-1.21868141702726
row.7929,col.2339,-0.216280343594611
row.2489,col.900,-0.811968599116087
row.2534,col.2726,0.33958050068082
row.1952,col.703,-0.269952577635542
row.6230,col.5758,-1.78576680886652
row.714,col.595,0.27796706888148
row.475,col.8277,1.00245051633443
row.8196,col.2448,1.23866501959228
row.8522,col.5230,1.53653489787191
row.4991,col.3825,-0.158419086205804
row.9447,col.1814,-0.142220555215877
row.8569,col.2343,1.23561679587054
row.1573,col.3305,0.373780786877108
row.6581,col.7750,1.75920103853332
row.1798,col.8764,-0.865837018300913
row.4841,col.1137,-0.9767126720488
row.7019,col.2633,0.495670099265132
row.4966,col.6268,0.903039042598684
row.7447,col.499,-0.70843814248578
row.6603,col.8528,1.19327084155379
row.4424,col.2636,-1.73403807516417
row.2514,col.4022,0.673254997562312
row.2097,col.1502,-1.47035679535232
row.9421,col.4043,0.594811839765207
row.9490,col.8830,0.950386058006712
row.6615,col.899,0.909482397054411
row.5266,col.587,-0.000371949749127959
row.548,col.6192,-2.66747667139115
row.9011,col.5870,-0.45995772474168
row.1633,col.9406,0.428598471908726
row.3284,col.1723,-0.716740011715163
row.849,col.9987,-1.15063332962184
row.1291,col.1769,0.639286159420286
row.2298,col.2836,0.613432493520618
row.965,col.8304,0.187466948912241
row.3597,col.9251,0.712220990983853
row.2279,col.5796,-0.41670185857463
row.5234,col.7409,0.99366888900676
row.9852,col.8809,0.130773761670279
row.8782,col.6050,-0.77856612930314
row.3061,col.3691,-0.0487956300131429
row.1497,col.5890,-1.25140905567875
row.236,col.8198,1.50898717133320
row.8388,col.3029,-1.339789523069
row.1423,col.6079,0.83109814923081
row.7958,col.8628,1.04593737659584
row.6941,col.2419,-0.0563558708056054
row.9097,col.403,0.335668267325332
row.1545,col.1598,-0.0195549499665017
row.6796,col.7328,-0.425492865232966
row.116,col.9912,0.648820590108719
row.9431,col.7557,-1.36915936309413
row.3243,col.5807,0.720749153152148
row.3911,col.3107,1.80671725406765
row.5709,col.7837,-1.09323948727485
row.3321,col.4937,0.707267617932553
row.4780,col.5098,0.448194522025963
row.1530,col.8273,1.38192903915468
row.5076,col.4860,-1.10070208129375
row.9383,col.3181,0.784508968323987
row.2086,col.9451,-0.608478453779325
row.8638,col.4533,0.446820581512371
row.2303,col.3161,1.42286367288381
row.1838,col.687,-0.719709919880896
row.1135,col.9892,-0.8944260924279
row.1327,col.6383,-0.379312170691925
row.5745,col.2876,1.41511863526813
row.4621,col.9155,-1.08199452771366
row.7527,col.879,0.819950223473492
row.8335,col.2399,-0.058931723038607
row.1371,col.7599,-0.708429977411983
row.5337,col.8571,0.219505559278909
row.8713,col.2491,-2.30932627189855
row.8027,col.6277,0.0543234003069981
row.4867,col.308,-1.28462009505613
row.6763,col.4686,-2.43880013423533
row.5807,col.2601,-0.177731283604051
row.2168,col.2670,-0.304681311674700
row.4366,col.6661,-1.42051013688184
row.3056,col.8065,-2.02557216847984
row.9549,col.4957,0.695329402752643
row.8372,col.7898,-0.104167610012649
row.5049,col.7050,-1.17114548073017
row.498,col.5997,-2.08576055534576
row.7866,col.1490,-0.617252907933128
row.646,col.1193,1.31146927083514
row.1130,col.1202,0.74976216032085
row.4444,col.3617,-0.309680406994542
row.3986,col.2436,-0.273142012167249
row.2841,col.8595,0.0145988490057234
row.4140,col.8714,0.646260095079502
row.2334,col.6586,-1.09601815899566
row.3242,col.1462,-0.423678290726693
row.7887,col.3894,-1.48188094841643
row.4124,col.8150,0.61078387710883
row.4163,col.780,-1.35867923632201
row.5794,col.6103,-0.916485529066274
row.5244,col.10000,0.879526140375684
row.8891,col.6489,1.14736338912452
row.5371,col.2589,0.438526341485834
row.7400,col.3742,-1.22673590414678
row.6582,col.8303,0.602712613931615
row.3275,col.33,1.66026817544450
row.9826,col.5303,0.082075425726448
row.5653,col.7059,1.73976858530187
row.429,col.135,0.732371788496302
row.524,col.8654,-0.303566603917684
row.9727,col.5371,-0.380119870874699
row.2995,col.6188,1.30182534933182
row.2398,col.411,-0.540327553975353
row.3138,col.5474,1.27353533823482
row.2233,col.8147,0.818752445080847
row.3244,col.8191,-0.519770872675365
row.7996,col.1894,1.29226066618167
row.2020,col.9871,-0.711557415327217
row.1345,col.6150,-0.293039079118722
row.2650,col.8007,-1.06346067006279
row.6460,col.2062,0.253340808215742
row.6640,col.541,0.369705592512597
row.3167,col.8896,-1.50580277647198
row.6174,col.9426,-0.551555499046443
row.1958,col.7903,-0.677647673781023
row.6843,col.2795,0.468572336686887
row.1208,col.3357,-1.59624285740929
row.4110,col.3325,-0.395072643342534
row.6536,col.852,0.180012527703959
row.6973,col.7739,1.09960586561180
row.5814,col.4656,-0.336710990130859
row.3040,col.3779,0.565600348619393
row.631,col.4014,-1.22718915055292
row.1913,col.3979,-1.19956992188753
row.6655,col.8510,0.193000165440493
row.1342,col.9461,0.501781892894281
row.3178,col.441,0.0710678030424006
row.775,col.3540,-0.364526208161012
row.2094,col.6901,0.324976358009051
row.5472,col.4664,-0.318783624581163
row.3769,col.9945,0.966075968865874
row.7323,col.9781,-1.07196865405730
row.8523,col.1835,0.216909012419420
row.3037,col.8748,-0.415095122596353
row.4904,col.2104,1.41200074248431
row.2163,col.8987,-0.141138335991209
row.3039,col.8381,0.229460925152499
row.1210,col.7046,-1.90942822996960
row.1357,col.3762,-0.336959691098475
row.879,col.3054,1.48626618961649
row.1674,col.4019,-0.285143357569869
row.5389,col.872,-0.169535691029799
row.9736,col.3950,-1.42391126216039
row.4703,col.1080,1.73858094619724
row.4592,col.8718,-0.78329986604629
row.5406,col.5306,0.351578854319668
row.7830,col.9813,-0.636596306145218
row.41,col.4120,0.453832711472054
row.2248,col.6953,-1.05184093281795
row.117,col.2370,-1.49932185947589
row.2930,col.9523,-1.27341380283682
row.291,col.3637,-1.70966603869821
row.4295,col.5936,-2.19888999624138
row.483,col.6719,1.44346369772405
row.5763,col.760,-0.0776398248383761
row.7682,col.2727,1.34886828568627
row.6033,col.9707,0.870080890975866
row.4339,col.8851,-0.886079892955105
row.5056,col.7494,0.98824645766697
row.9272,col.2362,-2.11196174533448
row.2653,col.8960,0.857327032533846
row.1690,col.8966,-1.02631433428292
row.7429,col.2114,-0.148182507179533
row.9396,col.1163,0.139795541234385
row.1794,col.6862,-2.55181347306596
row.4129,col.5346,0.190553349809693
row.1481,col.9947,0.394310011188558
row.1465,col.2841,-0.389174944062871
row.7926,col.4238,-1.55146080426600
row.6751,col.7200,-0.703294537212067
row.7771,col.8168,1.89280866483589
row.1346,col.6367,1.81022920432894
row.3898,col.1616,-1.74717892918772
row.3508,col.1286,1.48819174046905
row.842,col.294,-0.292215470974305
row.6389,col.5564,-0.889288780650822
row.2481,col.5255,-0.274501305596907
row.5801,col.8539,-0.121156628419655
row.3115,col.5883,-0.465585388918631
row.3319,col.490,-0.176988132523349
row.9543,col.7271,1.21172545211676
row.6199,col.5048,0.250355797934118
row.1012,col.594,-0.416010125329713
row.4808,col.8096,0.507549432913053
row.326,col.4674,-0.419289367547395
row.5777,col.7507,-1.24471882332878
row.8374,col.2043,-0.0884359744225116
row.361,col.7854,0.282391874214060
row.6193,col.2918,-2.6756330922843
row.8416,col.7442,2.72462098361261
row.9238,col.1789,-2.20673795979456
row.6016,col.3805,0.321068042156604
row.3251,col.2203,-0.122079842817989
row.7909,col.7564,-1.04302248903643
row.5618,col.557,0.710619349792101
row.7802,col.1283,0.786475007056803
row.6029,col.1618,0.500672980761265
row.4624,col.7758,0.762900162575094
row.2174,col.9414,-0.117506225187275
row.6815,col.14,0.383953602088142
row.7037,col.7213,1.31956823711055
row.9721,col.158,0.0763834012893976
row.4047,col.8625,1.68148929932810
row.5513,col.9005,2.26013424265565
row.9793,col.427,-0.884141244929744
row.3504,col.4067,1.29502808731878
row.5930,col.1751,1.69294132220861
row.2847,col.5355,-0.756644584363331
row.4704,col.3506,-0.337221755413697
row.6547,col.3326,-0.98236552448368
row.7539,col.3505,-0.910261491684705
row.1309,col.4176,-1.38565107253866
row.2469,col.2725,1.38825898739829
row.7223,col.6269,-1.82074709126847
row.8766,col.6970,0.533861636993674
row.2938,col.4248,-0.465710308142166
row.6503,col.2359,1.78942077610081
row.8310,col.8099,2.13772324642664
row.1625,col.8496,1.89536789596946
row.8311,col.7379,0.570681925943394
row.625,col.4939,-0.839774287121085
row.2372,col.5995,-0.533518064360339
row.7035,col.7204,-0.409080897841315
row.4041,col.1479,-1.05482422454402
row.321,col.3665,0.420094554572116
row.3513,col.4521,0.336899557644287
row.3742,col.2516,-2.30481282418199
row.5275,col.5710,1.40195585545408
row.4925,col.2733,1.58597727285266
row.9628,col.4677,-0.890928712201786
row.9386,col.1473,0.702091768496796
row.2180,col.151,0.407185257746773
row.9414,col.5187,1.33989978015263
row.1409,col.7471,1.25037031664050
row.3496,col.614,-0.343257549349982
row.5011,col.66,-0.156704187265996
row.2280,col.1092,1.8614534414707
row.5232,col.3197,0.273643543516759
row.3308,col.4722,-0.943096869939517
row.5224,col.924,-0.693001629362391
row.8858,col.8494,-0.681923840480813
row.9884,col.7696,-2.63966979684244
row.6962,col.3755,-0.720183134215226
row.9152,col.2882,0.315607873010973
row.4120,col.8740,-0.460952073449433
row.5169,col.3870,0.0139023359683373
row.3646,col.6015,0.942974720426934
row.4134,col.9732,1.48545884109788
row.1849,col.1654,-1.16281882064822
row.9124,col.811,-0.534297506426919
row.5401,col.1730,-1.51038663882345
row.255,col.2614,1.84775624435015
row.4899,col.3509,-0.792611270225192
row.5789,col.9971,-1.98598482648137
row.9256,col.5342,0.911655417388559
row.8563,col.1565,0.565511548710318
row.966,col.8617,-0.724982077192598
row.477,col.5925,-0.716211476748122
row.3089,col.7339,-0.00857448212487442
row.2846,col.8742,0.76733397820524
row.7427,col.1676,0.286509622841497
row.8740,col.502,0.663210574179897
row.5525,col.4769,-1.17783660757916
row.7218,col.5534,-1.30554047750759
row.8872,col.9964,0.809404644839643
row.4309,col.2903,-1.49944658638779
row.496,col.9484,2.26196684473992
row.275,col.3379,1.06367252520223
row.2434,col.7959,-0.104022004639026
row.1809,col.8605,1.15225599314055
row.6918,col.7253,-1.19059827494877
row.6577,col.4977,-0.135213939124144
row.643,col.1568,0.0147275008786822
row.6792,col.1086,0.315045974444710
row.901,col.5583,1.21858836400586
